505,0
506,0
507,0
508,1
509,0
510,1
511,0
512,0
513,0
514,0
515,0
516,1
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,1
525,0
526,0
527,1
528,0
529,1
530,1
531,0
532,0
533,0
534,0
535,1
536,0
537,1
538,1
539,0
540,0
541,0
542,0
543,1
544,0
545,0
546,1
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,1
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,1
571,0
572,0
573,1
574,0
575,1
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,1
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,1
598,0
599,1
600,1
601,0
602,0
603,0
604,0
605,1
606,0
607,1
608,1
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,1
618,0
619,1
620,1
621,0
622,0
623,0
624,0
625,1
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,1
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,1
650,0
651,1
652,1
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,1
662,0
663,1
664,1
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,1
674,0
675,1
676,1
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,1
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,1
698,0
699,1
700,1
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,1
710,0
711,0
712,1
713,0
714,1
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,1
725,0
726,1
727,0
728,0
729,0
730,0
731,0
732,1
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,1
745,0
746,1
747,1
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,1
757,0
758,0
759,1
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,1
768,0
769,1
770,1
771,0
772,0
773,0
774,0
775,1
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,1
784,0
785,1
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,1
796,0
797,1
798,1
799,0
800,0
801,0
802,0
803,1
804,0
805,1
806,0
807,0
808,0
809,0
810,0
811,1
812,0
813,1
814,1
815,0
816,0
817,0
818,0
819,1
820,0
821,1
822,1
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,1
832,0
833,1
834,1
835,0
836,0
837,0
838,0
839,1
840,0
841,1
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,1
852,0
853,1
854,1
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,1
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,1
872,0
873,1
874,1
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,1
884,0
885,1
886,1
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,1
896,0
897,1
898,1
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,1
908,0
909,1
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,1
920,0
921,0
922,1
923,0
924,1
925,1
926,0
927,0
928,0
929,0
930,1
931,0
932,1
933,1
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,1
943,0
944,1
945,0
946,0
947,0
948,0
949,0
950,1
951,0
952,1
953,0
954,0
955,0
956,0
957,0
958,1
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,1
967,0
968,1
969,1
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,1
979,0
980,1
981,0
982,0
983,0
984,0
985,0
986,1
987,0
988,1
989,1
990,0
991,0
992,0
993,0
994,1
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,1
1003,0
1004,1
1005,1
1006,1
1007,0
1008,0
1009,0
1010,1
1011,0
1012,1
1013,1
1014,1
1015,0
1016,0
1017,0
1018,1
1019,0
1020,1
1021,1
1022,1
1023,0
1024,0
1025,0
1026,1
1027,1
1028,1
1029,0
1030,0
1031,0
1032,0
1033,0
1034,1
1035,0
1036,1
1037,1
1038,1
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,1
1047,0
1048,1
1049,1
1050,1
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,1
1059,1
1060,0
