500,3,6
501,10,11
502,12,12
503,7,7
504,2,2
505,8,8
506,5,5
507,4,4
508,14,14
509,9,9
510,19,18
511,20,20
512,3,6
513,10,11
514,12,12
515,7,7
516,2,2
517,8,8
518,5,5
519,4,4
520,14,14
521,9,9
522,18,18
523,20,20
524,6,6
525,11,11
526,12,12
527,7,7
528,2,2
529,8,8
530,5,5
531,4,4
532,14,14
533,9,9
534,19,18
535,20,20
536,6,6
537,11,11
538,12,12
539,7,7
540,17,2
541,15,8
542,7,7
543,2,2
544,8,8
545,5,5
546,4,4
547,16,14
548,13,13
549,12,12
550,7,7
551,2,2
552,8,8
553,5,5
554,4,4
555,16,14
556,13,13
557,12,12
558,7,7
559,8,2
560,5,2
561,2,2
562,4,4
563,16,14
564,13,13
565,12,12
566,7,7
567,8,2
568,2,2
569,5,5
570,4,4
571,16,14
572,13,13
573,12,12
574,7,7
575,8,2
576,5,2
577,2,2
578,4,4
579,14,14
580,9,9
581,19,18
582,20,20
583,3,6
584,10,20
585,12,12
586,7,7
587,2,2
588,8,8
589,5,5
590,4,4
591,14,14
592,9,9
593,19,18
594,20,20
595,6,6
596,11,11
597,12,12
598,7,7
599,8,2
600,2,2
601,5,5
602,4,4
603,16,14
604,13,13
605,12,12
606,7,7
607,8,2
608,5,2
609,2,2
610,4,4
611,14,14
612,9,9
613,18,18
614,20,20
615,6,6
616,11,11
617,12,12
618,7,7
619,2,2
620,8,8
621,5,5
622,4,4
623,14,14
624,9,9
625,19,18
626,20,20
627,6,6
628,11,11
629,12,12
630,7,7
631,8,2
632,5,2
633,2,2
634,4,4
635,16,14
636,13,13
637,12,12
638,7,7
639,8,2
640,2,2
641,5,5
642,4,4
643,16,14
644,13,13
645,12,12
646,7,7
647,2,2
648,8,8
649,5,5
650,4,4
651,14,14
652,9,9
653,18,18
654,20,20
655,6,6
656,11,11
657,12,12
658,7,7
659,2,2
660,8,8
661,5,5
662,4,4
663,14,14
664,9,9
665,19,18
666,20,20
667,3,6
668,10,11
669,12,12
670,7,7
671,2,2
672,8,8
673,5,5
674,4,4
675,16,14
676,13,13
677,12,12
678,7,7
679,8,2
680,2,2
681,5,5
682,4,4
683,14,14
684,9,9
685,18,18
686,20,20
687,3,6
688,10,10
689,12,12
690,7,7
691,8,2
692,5,2
693,2,2
694,4,4
695,16,14
696,13,13
697,12,12
698,7,7
699,2,2
700,8,8
701,5,5
702,4,4
703,16,14
704,13,13
705,12,12
706,7,7
707,8,2
708,5,2
709,2,2
710,4,4
711,14,14
712,9,9
713,19,18
714,20,20
715,6,6
716,11,11
717,12,12
718,7,7
719,2,2
720,8,8
721,5,5
722,4,4
723,14,14
724,9,9
725,19,18
726,20,20
727,3,6
728,10,11
729,12,12
730,7,7
731,2,2
732,8,8
733,5,5
734,4,4
735,14,14
736,9,9
737,18,18
738,20,20
739,3,6
740,10,11
741,12,12
742,7,7
743,17,2
744,15,8
745,7,7
746,8,2
747,5,5
748,2,2
749,4,4
750,16,14
751,13,13
752,12,12
753,7,7
754,17,2
755,15,8
756,7,7
757,8,2
758,2,5
759,5,5
760,4,4
761,16,14
762,13,13
763,12,12
764,7,7
765,8,2
766,5,2
767,2,2
768,4,4
769,14,14
770,9,9
771,19,18
772,20,20
773,6,6
774,11,11
775,12,12
776,7,7
777,8,2
778,5,2
779,2,2
780,4,4
781,16,14
782,13,13
783,12,12
784,7,7
785,17,2
786,15,8
787,7,7
788,2,2
789,8,8
790,5,5
791,4,4
792,16,14
793,13,13
794,12,12
795,7,7
796,8,2
797,5,2
798,2,2
799,4,4
800,16,14
801,13,13
802,12,12
803,7,7
804,2,2
805,8,8
806,5,5
807,4,4
808,16,14
809,13,13
810,12,12
811,7,7
812,2,2
813,8,8
814,5,5
815,4,4
816,16,14
817,13,13
818,12,12
819,7,7
820,8,2
821,2,2
822,5,5
823,4,4
824,14,14
825,9,9
826,19,18
827,20,20
828,3,6
829,10,10
830,12,12
831,7,7
832,2,2
833,8,8
834,5,5
835,4,4
836,14,14
837,9,9
838,18,18
839,20,20
840,3,6
841,10,11
842,12,12
843,7,7
844,8,2
845,2,2
846,5,5
847,4,4
848,14,14
849,9,9
850,18,18
851,20,20
852,6,6
853,11,11
854,12,12
855,7,7
856,8,2
857,5,2
858,2,2
859,4,4
860,16,14
861,13,13
862,12,12
863,7,7
864,2,2
865,8,8
866,5,5
867,4,4
868,16,14
869,13,13
870,12,12
871,7,7
872,2,2
873,8,8
874,5,5
875,4,4
876,14,14
877,9,9
878,18,18
879,20,20
880,3,6
881,10,11
882,12,12
883,7,7
884,2,2
885,8,8
886,5,5
887,4,4
888,16,14
889,13,13
890,12,12
891,7,7
892,2,2
893,8,8
894,5,5
895,4,4
896,16,14
897,13,13
898,12,12
899,7,7
900,17,2
901,15,8
902,7,7
903,17,2
904,15,8
905,7,7
906,8,2
907,2,2
908,5,5
909,4,4
910,14,14
911,9,9
912,18,18
913,20,20
914,3,6
915,10,10
916,12,12
917,7,7
918,17,2
919,15,8
920,7,7
921,2,2
922,8,8
923,5,5
924,4,4
925,14,14
926,9,9
